tweet_id,airline_sentiment,text
570031379456643072,positive,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother
570031098513592320,negative,@united where's my damn bag??
570031016800161792,negative,@united well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!
570030715900792832,neutral,@united Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.
570027321178099712,neutral,@united how is Mexico not international from the us?
570026514923675648,negative,@united diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that cared
570024703256956929,negative,@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?
570023321904943105,negative,@united @Apollochplayers we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS
570023232851419136,negative,@united  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??
570023071698055168,negative,@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.
570022715072983041,negative,@united FAIL You Cancelled Flightled our flight frm GJT and then used our reserv home to IAH (from SEA) for reFlight Booking Problems w/out OUR PERMISSION!! #PH6RPS
570022372901847042,neutral,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY
570022345424834560,negative,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.
570021376024813568,neutral,@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere
570021075355963392,negative,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example."
570020852210774016,positive,@united thank you. I flew into Newark from Vail/Eagle.
570020275150049281,negative,@united  i have a weekend of dealing with your company that would say otherwise.
570019785788022785,negative,@United now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! #BusinessTravel #goodenoughmother
570019476235788288,negative,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle."
570018445695148033,negative,@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver
570018278946394112,neutral,@united please upload the March on-demand entertainment listing on your website! ✈️
570018079993937920,negative,@united So you are inadequate by accident?
570016325667557376,positive,@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3
570016198747758593,positive,@united Thank you for responding so quickly with a helpful tool! @dustyob
570016052895092736,negative,@united boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag. http://t.co/zCBJyo6lsN
570014689322643456,negative,@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR
570014406320517120,negative,@united empathizes w/ my disappointment that 1stClass flight w/nonworking entertainmnt is worth $50. #UnFriendlySkies http://t.co/lOecO4gmvd
570014190498287616,negative,@united ...and when that doesn't work...
570012706704662528,neutral,"@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now"
570011505237716993,negative,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.
570011417249759233,negative,"@united flight arrives 30 minutes early, but then have we to wait for an hour for our bags."
570010976608780288,negative,@united That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.
570009743160254464,neutral,@united what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!
570009034385805312,neutral,@united thank you. We are signed up for notifications. We shall watch and wait! ❄️❄️
570008443626647552,negative,@united still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here
570007003659149312,neutral,@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.
570005000643956736,negative,@united or @flysaa has lost my baggage… heard different things from different employees of @united. @flysaa has said nothing.
570004899234074624,negative,"@united cs thinks that miles can repair the damage done, it will be interesting if they travel in @united and exp the worst flight ever!"
570004470370676737,neutral,@united I have a 0530 flight out of DFW on Tuesday. How far in advance will you give notice if Cancelled Flightled?
570004247586013184,negative,@united I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.
570003828658950145,positive,@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.
570002454839820288,negative,@united that is not in line with your responses here. And now I'm waiting until tomorrow morning because all the flights are overbooked.
