TweetId,Sentiment,TweetText
126355573586399232,irrelevant,Kan @Samsung och @Apple sluta slåss om kunderna i rättssalen och med världens bästa produkter istället så blir det mycket bättre!
126352049070809089,irrelevant,"Y @Apple? ""@BlackberryVzla: RIM anuncia más de 150 millones de dispositivos Vendidos, 1 Billón de Apps Descargadas ymás http://t.co/5IFKXvg4"
126346705292640257,irrelevant,Wat een belachelijke prijzen KPN-prijzen iPhone 4S duiken op http://t.co/ep9kZUPb via @iPhoneclub @kpn @iphone @apple
126346563147673600,irrelevant,Fullscreen überall nur der #AppStore hat keine Option dafür. Warum? @apple
126346004688674816,irrelevant,Love how  @rogersbiz tell u they're not allowed to sell the 4s for $ more than @Apple but yet want $100 more for the 64G
126342441057001472,irrelevant,Me acabo de convertir en un #fanboy de @apple. El ipad2 con el cristal roto y me lo cambian aunque no lo cubre la garantía. Increíble!
126340074777489408,irrelevant,@apple bees w. @DEEJAY_TINYT :)
126332817134190592,irrelevant,Complimenti sinceri ad @apple per #IOS5 va benissimo su #iPhone e #iPad
126331879883415552,irrelevant,"RT @supaluga: RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk"
126319126913363968,irrelevant,Apple vende 4 millones de iPhone 4S en tres días http://t.co/FH5T5Mi6 #turismo #martesviajero @apple
126313259572793345,irrelevant,Mooi verhaal over @Dropbox en hoe zij een geweldig aanbod van @apple Steve Jobs hebben geweigerd in het verleden. http://t.co/eARoBIne!
126310736577298432,irrelevant,@imightbewrong @apple @inthequeencity #teamapple
126307114959372289,irrelevant,"RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk"
126304243144597505,irrelevant,Verzoek aan @apple voor iphone: koppel agenda aan bellen. Zo kun je in afspraak opgeslagen telnummer meteen aantikken en bellen. #thnx
126303928039116800,irrelevant,cc @apple http://t.co/8TnodVS8
126290039138291712,irrelevant,"さっきスパルガ先生とラーメン屋でmodaについて語っていた@modalnho""ショウケース@apple store 銀座"" 記録 / starring:ichiro_,REPEAT PATTERN,COFFEE SHOPS,moda → http://t.co/zbI6rZ5s"
126271901340401665,irrelevant,En @Apple mucho diseño pero llevo media hora esperando a mi clase que poca formalidad
126270990459219968,irrelevant,"So ya my ITunes is in Japanese???
@apple
#lostasamothafucka"
126264647652343808,irrelevant,"おっとー、出演者ショップスが抜けてた! -- New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_,REPEAT PATTERN,COFFEE SHOPS,moda → http://t.co/kmJ0o1Ja"
126264035007143936,irrelevant,@Apple -Handy: @iPhone -4S-Besitzer schimpfen über Netzprobleme -  http://t.co/abHuRvyc
126263600548556800,irrelevant,@Apple erneut im Fadenkreuz - Umweltverschmutzung? @Apple -Zulieferer muss Produktion stoppen  http://t.co/aH9KgrLY
126260304819662849,irrelevant,"RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/kmJ0o1Ja"
126236984644612096,irrelevant,iPadのビジネス活用セミナー@Appleストア銀座なう。イシン（株）の高木さんを見にきたよ。
126232767821381632,irrelevant,"New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/kmJ0o1Ja"
126215978341236736,irrelevant,@GuySie Heb je gisteren Tros Radar gezien over Apple. Garantie werd niet nagekomen door @Apple en devices zeer snel kapot.
126195701704163328,irrelevant,@Notre4Dame @apple haha no fuck that its still took sux and a half hours and i have to be up at 7
126186608113356800,irrelevant,RT @aranzibia: Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K #iphone @apple
126175729024122880,irrelevant,Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K #iphone @apple
126173465253384193,irrelevant,#iOS5 op iPad 2 geïnstalleerd. Tijdrovend en bepaald niet probleemloos. @Apple gaat meer en meer de #Windows kant op. ;-(
126164921485492224,irrelevant,"@Twitter CEO @DickC on @Apple, Privacy, Free Speech and @Google; Far From IPO http://t.co/ztq9Sx7x"
126149195957673984,irrelevant,@Karofsky @Apple  how's that pear coming? oops i mmeant apple!
126138637652992001,irrelevant,"Por cierto @Apple, me sigue gustando mas MobileMe que iCloud. La sincronización de mis ordenadores, la gestión de carpetas... nada que ver."
126097345124368385,irrelevant,"Welp. RT @Tree @Apple you didn't fall too far from me, huh? RT @NikkiNotNiki Nia Long's mom is gorgeous.."
126054622564589569,irrelevant,"جهاز من كل ثلاثه تحمل iOS 5
""@TechCrunch: iOS 5 Already Installed On 1 In 3 Eligible Devices http://t.co/2Hijv2LK by @grg"" @apple @ios5"
126054568273518592,irrelevant,"@Apple Mooi systeem hoor dat films huren, t zou alleen leuker zijn als je ze ook werkelijk kan bekijken!!! #NAAIDOZEN http://t.co/Qg0RYdVX"
126042611709521921,irrelevant,"@Apple podría lanzar un #iPad Mini en el 2012, según los últimos rumores. http://t.co/3mkPJTFX"
126024290201124864,irrelevant,Viens de tester #ios5 sur un 3GS et franchement c'est pas mal du tout ! @apple
126022958710915072,irrelevant,"http://t.co/k8RQwXty 
para que descargues apps para tu dispositivo #iOS de @Apple."
126022708524888064,irrelevant,"Por fin Adobe para #iOS, al parecer @Apple se reconcilia en esta nueva gestión."
126005063595466753,irrelevant,Lekkere garantie volgens #radar bij @apple. #Ned1
126001383869644800,irrelevant,RT @IsmaelLaRosa: En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL
126000885485678592,irrelevant,En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL
125998496535937024,irrelevant,"querida @apple, até quando o steve vai ficar na sua pagina inicial?"
125996653990772737,irrelevant,"@MissHell23 Umm, pretty sure I typed @Apple, not you, but okies, why'd you do it, then? *grin*"
125993886249267200,irrelevant,Contra todo pronóstico @Samsung podría ser el fabricante del #chipA6 para @Apple http://t.co/6utPqa5w
125992545552576512,irrelevant,Perry ricks @Apple @Lenox http://t.co/9kYgOvB1
125991634855923712,irrelevant,@pnt21 ドンマイー@(・●・)@Apple社保証薄いから気をつけてね
125990804488601600,irrelevant,Descuentos y offertas para applicaciones de @apple http://t.co/8VNd57qk #mobil
125982640263274496,irrelevant,"#MobileMe, #iCloud, #AppleID... cómo sobrevivir a la transición de las cuentas de @Apple http://t.co/3lMPiCjK"
125973789526863872,irrelevant,@Bonita1108 es pura envidia xq @Apple no te ha regalado nada con o sin fallas #VivaBlackBerry
125970459404673026,irrelevant,"RT @mpastrana: RT @apple no pasa nada, todo esta bien, no pasa nada, todo esta en orden http://t.co/zwECWhD"
125968277083136000,irrelevant,Se tan arruinando mis audifonos d mi #iphone @apple quien me quiere regalar unos? http://t.co/56eeE9uY
125967413299773440,irrelevant,Asi o mas mala la #version5.0 de @apple...
125967315488608257,irrelevant,@macworld_brasil vcs conseguiram fazer funcionar o find my Mac? O meu sempre pede para reportar o erro a @Apple !
125965369532878849,irrelevant,&gt; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1oX (via @apple)
125965364667486209,irrelevant,&gt; 4 mln iPhones verkocht in eerste weekend: http://t.co/OP26muCr (via @apple)
125959699089719297,irrelevant,"Curso de DJ na @apple em breve, informaçoes 30114020 ou 91287199
msn: dj_sandrocosta@hotmail.com
@djtetekerbes"
125959482588143616,irrelevant,@dgosset @lolopb oh putain… j'ai vidé mon spam il y a peu… Le mail de applecert@apple.com est dans ce qu'il reste…
125957826500771840,irrelevant,RT @BikerVox: http://t.co/EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple
125957742698561537,irrelevant,http://t.co/EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple
125948329694724097,irrelevant,¿Quién dijo crisis? @Apple ha vendido 4 millones de unidades del #iPhone4S en sólo tres días
125930962545672192,irrelevant,Resultado de ventas de @apple 4millones de #iPhone4s vendidos
125928640394432513,irrelevant,@hervepierre mdr! ouais une mauvaise expérience avec les vendeurs @Apple store m'a fait hair l'iphone ;)
125910538550124545,irrelevant,"bagi yg acc USnya di disabled sama apple,email aja itunes store supportnya minta di re enabled lagi
iTunesStoreSupport@apple.com"
125877369796968448,irrelevant,"Pederčine umobolne, oću APDEJT ne FORMAT SVEGA ISUS VAM JEBO MATER @apple"
125873952953352192,irrelevant,O poder de #pensardiferente: a mágica de #SteveJobs foi transformar egomania e obsessão em trunfos http://t.co/qkUoeEzv @apple @ipad @ipod
125862601677737985,irrelevant,講習中@apple shop GINZA
125857117407166464,irrelevant,"#epicfail @apple bij upgraden naar IOS5 instellingen kwijt en ebooks verloren. het kost me dus geld zo'n upgrade, WAARDELOOS!"
125827656238379008,irrelevant,"Hey @apple , je sais que tu es encore un peu remué, mais tu pourrais ajouter le verbe avoir à ton dictionnaire ?"
125826633713201152,irrelevant,@chachasikes @iphone @apple on the iphone4s???
125825293473685505,irrelevant,@ferchowii @Adr_Mart_Com @Apple no tengo
125815316596002816,irrelevant,追悼ジョブズ氏…@Apple Store#fb  http://t.co/V07PBNdP
125797001337122817,irrelevant,^___^ que amable es la gente de @apple
125724424774221826,irrelevant,Como puedo checar mi correo si tengo cuenta @apple.com?? :S osea no q onda con eso!! jajaja
125707107495452673,irrelevant,RT @Leahjanell: This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/Dp4XiDs2
125705666592641024,irrelevant,This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/tmQ50JRU
125705646942330880,irrelevant,Partner with @apple. I&#39;d pay $50 for aniBulb. &quot;@washingtonpost: Would you pay $25 for this lightbulb? http://t.co/zGFsehAO&quot;
125699684693065728,irrelevant,todos quieren destruir a @blackberryhelp ves que estas en la mala @sebitasrodri mira que @apple ya tiene chat
125695680135172096,irrelevant,@chefreggie06 @rolandsmartin @Apple get ready Tampa Bay the Martin's are coming to town! Bring it on Buccaneers!
125695094836826112,irrelevant,@heidiknyc @apple @Badog420 Cute dinner when ur back from shanghai xx
125653144993660928,irrelevant,@apple - dette blir for dumt. http://t.co/zqKMkq91
125650076759638016,irrelevant,ninguem desliga o 3g do celular -.- “@giuchavez: Olha aqui @apple: na proxima atualizaçao eu quero um atalho pra ligar/desligar a 3g Ok ...
125647972087242754,irrelevant,Teach Different: iTeach Therefore iAm http://t.co/yozd8HCx @apple @teachforus @teachforamerica #ipad #stevejobs
125622089502830592,irrelevant,@Apple et je devrais arrêter de vous glorifier et ça c'est pas cool...
125621628917915648,irrelevant,yo @Apple va falloir faire quelque chose pour l'app vidéo. Le fait de pas pouvoir laisser la vidéo jouer en faisant autre chose &lt;  diarrhée.
125602732278169601,irrelevant,Quiero migrar @Apple!
125595437938905088,irrelevant,O #itunes acaba de me avisar q esta disponível a versão 5 pra atualizar meu #Iphone 4. Como não cair de amores pela @apple e #SteveJobs ?!!
125590191502131200,irrelevant,@apple pratet om en versjon av iPod touch til barn. De ombestemte seg da tittelen nærmet seg #iTouch Kids.
125568051277086721,irrelevant,"Olha aqui @apple: na proxima atualizaçao eu quero um atalho pra ligar/desligar a 3g Ok ? Aff fazem tudo pela metade !!! Steve,da um jeito ai"
125542968844226560,irrelevant,interesante por decirlo menos sabes que la cámara del #iphone4s le pertenece a #sony ... mmm ojalá ande bien y no sea mala jugada de @apple
125542941287649280,irrelevant,"Oja, ik ben gelijk al mijn apps kwijt bedankt @apple ."
125534067495141376,irrelevant,#Deal & #Schnäppchen Update: [iPad] iPad 1. Generation generalüberholt ab 389 € @Apple - http://t.co/xDtdZurD
125526544377577472,irrelevant,@ChArEnCe RaMoS @apple jane @heiMachO @tintin_Julielmo new followers..:) na follow back ko na po kayo..:)
125521498055254016,irrelevant,[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple: Der Tablet von Apple bleibt weiterhin recht preisstab... http://t.co/h8ANhAVu
125521344342392832,irrelevant,Kan @Apple de #tekstaanvulling op #iphone en #ipad niet omdraaien? #eigenteksteerst #weetapplehetaltijdbeter
125516954407677952,irrelevant,[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple http://t.co/tOv1xKQ8
125490577130258432,irrelevant,@HAZI クック@apple.com？
125485687339352064,irrelevant,@Le_M_Poireau Mais moi je voudrais pas que @apple donne mon fichier @LaLibreBe. Marre d'être spammée par les journaux désespérés.
125421514928558080,irrelevant,O #piratasdainformatica só não disse se o Bill Gates tbm é dono da @Apple
